005930|삼성전자|61,300
500060|신한 코스피 200 ETN|8,170
271060|KODEX 3대농산물선물(H)|12,015
213630|ARIRANG 미국다우존스고배당주(합성 H)|15,730
289260|TIGER MSCI KOREA ESG리더스|8,700
510019|대신 인버스 천연가스 선물 ETN(H)|3,230
000885|한화우|33,450
570069|TRUE 레버리지 플래티넘 선물 ETN|15,970
400580|SOL 유럽탄소배출권선물S&P(H)|13,305
276990|KODEX 글로벌4차산업로보틱스(합성)|14,610
354500|KINDEX 코스닥150|11,370
500064|신한 FnGuide 폐기물처리 ETN|7,935
211900|KODEX 배당성장|12,645
610006|메리츠 인버스 2X KRX300 선물 ETN|15,790
500062|신한 코스닥 150 ETN|7,895
570058|TRUE 인버스 은 선물 ETN|15,775
610042|메리츠 블룸버그 인버스 2X WTI선물 ETN(H)|15,600
139250|TIGER 200 에너지화학|14,990
510005|대신 2X 아연선물 ETN(H)|7,780
102960|KODEX 기계장비|4,955
251590|ARIRANG 고배당저변동50|10,650
253250|KOSEF 200선물레버리지|13,660
300610|TIGER K게임|10,280
610010|메리츠 인버스 2X 국채30년 ETN|15,340
245350|TIGER 유로스탁스배당30|10,885
289040|KODEX MSCI KOREA ESG유니버설|9,515
570053|TRUE 인버스 플래티넘 선물 ETN|15,085
580033|KB 인버스 2X 구리 선물 ETN(H)|29,990
580027|KB 인버스 2X 은 선물 ETN(H)|29,860
429760|ARIRANG 미국S&P500|9,915
373790|KOSEF 미국방어배당성장나스닥|13,450
700012|하나 인버스 2X 옥수수 선물 ETN(H)|14,775
510009|대신 인버스 철광석 선물 ETN(H)|1,340
292730|FOCUS KRX300|14,675
530076|삼성 인버스 2X HSCEI ETN(H)|14,605
610036|메리츠 인버스 2X 대표 농산물 선물 ETN(H)|14,455
580019|KB 인버스 2X 항셍테크 선물 ETN|14,450
266410|KODEX 필수소비재|7,225
153270|KOSEF 코스피100|24,030
570074|TRUE S&P 유럽탄소배출권 선물 ETN(H)|14,305
610030|메리츠 S&P 유럽탄소배출권 선물 ETN(H)|14,290
550043|QV 인버스 레버리지 WTI원유 선물 ETN(H)|95
411720|KBSTAR 글로벌메타버스Moorgate|7,915
433330|SOL 미국S&P500|10,870
610031|메리츠 S&P 유럽탄소배출권 선물 ETN|14,020
500059|신한 FnGuide 메타버스 ETN|6,995
520015|미래에셋 인버스 미디어엔터 Core5 ETN|13,955
500014|신한 인버스 옥수수 선물 ETN(H)|6,970
411050|KINDEX 글로벌메타버스테크액티브|6,960
182490|TIGER 단기선진하이일드(합성 H)|11,595
520043|미래에셋 S&P 유럽탄소배출권 선물 ETN|13,900
122090|ARIRANG 코스피50|22,060
570065|TRUE 레버리지 베트남 VN30 선물 ETN(H)|13,870
570047|TRUE FTSE100 ETN|13,850
183700|KBSTAR 채권혼합|57,690
500006|신한 인버스 금 선물 ETN(H)|6,880
227830|ARIRANG 코스피|24,870
500040|신한 레버리지 구리 선물 ETN|13,600
510003|대신 니켈선물 ETN(H)|19,395
500008|신한 인버스 구리 선물 ETN(H)|6,780
253290|KBSTAR 헬스케어채권혼합|11,220
500002|신한 USD K200 선물 바이셀 ETN|6,710
500024|신한 인버스 콩 선물 ETN(H)|6,695
580021|KB 인버스 천연가스 선물 ETN|5,315
433970|KODEX TDF2030액티브|10,230
295020|KBSTAR 국채선물10년인버스|52,235
241390|KBSTAR V&S셀렉트밸류채권혼합|11,045
276000|TIGER 글로벌자원생산기업(합성 H)|13,945
360150|KODEX 코스닥150롱코스피200숏선물|8,830
331910|KOSEF Fn중소형|19,995
419420|KODEX 미국클린에너지나스닥|9,425
253160|ARIRANG 200선물인버스2X|6,255
422260|VITA MZ소비액티브|7,715
285690|FOCUS ESG리더스|9,575
500003|신한 인버스 WTI원유 선물 ETN(H)|2,585
530074|삼성 인버스 HSCEI ETN(H)|12,865
223190|KODEX 200가치저변동|9,180
238720|KINDEX 일본Nikkei225(H)|18,205
413220|SOL 차이나태양광CSI(합성)|10,595
610015|메리츠 인버스 은 선물 ETN(H)|12,585
530090|삼성 인버스 은 선물 ETN(H)|12,555
610009|메리츠 인버스 국채30년 ETN|12,540
610027|메리츠 인버스 구리 선물 ETN(H)|12,515
700014|하나 인버스 2X 콩 선물 ETN(H)|12,510
530096|삼성 인버스 구리 선물 ETN(H)|12,465
009415|태영건설우|9,570
196030|KINDEX 일본TOPIX레버리지(H)|20,705
289670|ARIRANG 국채선물10년|51,685
412570|TIGER KRX2차전지K-뉴딜레버리지|5,635
610025|메리츠 인버스 2X 미국채10년 ETN(H)|12,330
145995|삼양사우|33,300
404120|TIMEFOLIO 탄소중립액티브|8,180
211560|TIGER 배당성장|15,730
227570|TIGER 우량가치|9,965
570056|TRUE 인버스 금 선물 ETN|12,240
426030|TIMEFOLIO 미국나스닥100액티브|10,115
007575|일양약품우|27,250
292560|TIGER 일본엔선물|9,305
570072|TRUE 레버리지 구리 선물 ETN|12,095
322410|HANARO 고배당|10,065
530080|삼성 인버스 항셍테크 ETN(H)|12,070
316670|KOSEF 코스닥150|5,655
426020|TIMEFOLIO 미국S&P500액티브|9,990
530092|삼성 인버스 코스피 200 선물 ETN|11,920
306950|KODEX KRX300레버리지|11,885
001515|SK증권우|3,035
500011|신한 달러인덱스 선물 ETN(H)|11,820
200030|KODEX 미국S&P산업재(합성)|20,500
520033|미래에셋 레버리지 은 선물 ETN|11,760
570061|TRUE 레버리지 은 선물 ETN|11,760
500036|신한 인버스 2X 미국달러 선물 ETN|5,870
337150|KODEX 200exTOP|10,670
570048|TRUE 유로스탁스50 양매도 5% OTM ETN(H)|11,730
225130|KINDEX 골드선물 레버리지(합성 H)|14,650
500007|신한 인버스 은 선물 ETN(H)|5,845
570049|TRUE S&P500 양매도 4% OTM ETN(H)|11,620
251600|ARIRANG 고배당주채권혼합|10,500
248260|TIGER 일본TOPIX헬스케어(합성)|11,455
413930|WOORI AI ESG액티브|8,175
138530|TIGER LG그룹+펀더멘털|8,510
570064|TRUE 인버스 베트남 VN30 선물 ETN(H)|11,400
289250|TIGER MSCI KOREA ESG유니버설|9,500
510006|대신 인버스 니켈선물 ETN(H)|1,995
530094|삼성 인버스 코스닥 150 선물 ETN|11,340
510023|대신 S&P 인버스 WTI원유 선물 ETN|11,305
429000|TIGER 미국S&P500배당귀족|9,825
570028|TRUE 인버스 HSCEI ETN(H) B|11,285
700008|하나 인버스 코스닥150 선물 ETN|11,280
00806K|대덕1우|9,290
399580|KBSTAR 글로벌클린에너지S&P|9,370
435040|KINDEX 글로벌브랜드TOP10블룸버그|10,220
390400|KODEX 미국스마트모빌리티S&P|7,020
433220|에셋플러스 글로벌대장장이액티브|10,210
415760|SOL 차이나육성산업액티브(합성)|8,600
610024|메리츠 인버스 미국채10년 ETN(H)|11,150
244670|KODEX 밸류Plus|7,945
570023|TRUE 인버스 2X S&P500 선물 ETN(H)|2,220
570077|TRUE 블룸버그 WTI원유 선물 ETN|11,090
530098|삼성 블룸버그 WTI원유 선물 ETN|11,085
219900|KINDEX 중국본토CSI300레버리지(합성)|4,615
091220|TIGER 은행|6,420
530063|삼성 레버리지 구리 선물 ETN(H)|11,000
610021|메리츠 인버스 2X 국채10년 ETN|10,995
530082|삼성 인버스 2X 항셍테크 ETN(H)|10,985
580017|KB 인버스 2X S&P 500 선물 ETN|10,940
610028|메리츠 레버리지 구리 선물 ETN(H)|10,915
428510|KODEX 차이나메타버스액티브|10,890
272910|KINDEX 중장기국공채액티브|96,005
610034|메리츠 대표 농산물 선물 ETN(H)|10,820
104530|KOSEF 고배당|8,015
421320|ARIRANG iSelect우주항공&UAM|8,970
570055|TRUE 금 선물 ETN|10,725
407820|에셋플러스 코리아플랫폼액티브|6,685
140950|파워 코스피100|24,255
418670|TIGER 글로벌사이버보안INDXX|10,260
500055|신한 인버스 Russell 2000 ETN|10,635
580023|KB 인버스 2X 금 선물 ETN(H)|21,230
580035|KB S&P 유럽탄소배출권 선물 ETN(H)|10,595
580013|KB KRX ESG Eco ETN|10,570
700009|하나 레버리지 구리 선물 ETN(H)|10,545
530101|삼성 FnGuide 웹 3.0 ETN|10,535
610020|메리츠 인버스 국채10년 ETN|10,530
550069|QV 레버리지 구리 선물 ETN(H)|10,525
292500|SOL KRX300|14,920
285000|KBSTAR 200IT|12,735
005725|넥센우|2,895
530084|삼성 인버스 금 선물 ETN(H)|10,415
510018|대신 인버스 알루미늄 선물 ETN(H)|10,405
580015|KB 레버리지 나스닥 100 ETN|10,400
530078|삼성 인버스 나스닥 100 ETN(H)|10,395
278620|ARIRANG 단기채권액티브|105,995
368680|KODEX Fn K-뉴딜디지털플러스|8,645
610016|메리츠 레버리지 은 선물 ETN(H)|10,370
550064|QV 레버리지 은 선물 ETN(H)|10,365
520007|미래에셋 인버스 에너지화학 Core5 ETN|5,170
510014|대신 알루미늄 선물 ETN(H)|10,320
250730|KBSTAR 차이나HSCEI(H)|8,590
138910|KODEX 구리선물(H)|6,060
195920|TIGER 일본TOPIX(합성 H)|16,090
435420|TIGER 미국나스닥100TR채권혼합Fn|10,295
433500|KINDEX 원자력테마딥서치|11,400
580011|KB FnGuide 언택트 ETN|10,215
610040|메리츠 인버스 2X 미국채30년 ETN(H)|10,210
530056|삼성 인버스 2X 금 선물 ETN(H)|10,200
500056|신한 레버리지 Russell 2000 ETN|10,190
279540|KODEX 최소변동성|10,135
430500|KOSEF 물가채KIS|101,330
004835|덕성우|7,280
610039|메리츠 인버스 미국채30년 ETN(H)|10,120
423170|SOL 한국형글로벌반도체액티브|9,175
229720|KODEX KTOP30|16,650
354240|KBSTAR 미국고정배당우선증권ICE TR|10,455
104520|KOSEF 블루칩|8,245
225050|TIGER 유로스탁스레버리지(합성 H)|7,025
610037|메리츠 미국채30년 ETN(H)|9,825
292050|KBSTAR KRX300|14,990
429010|TIGER 미국나스닥넥스트100|10,255
310080|KBSTAR 중국MSCI China(H)|9,275
185680|KODEX 미국S&P바이오(합성)|23,780
253150|ARIRANG 200선물레버리지|27,545
000995|DB하이텍1우|85,700
225060|TIGER 이머징마켓MSCI레버리지(합성 H)|7,740
610038|메리츠 레버리지 미국채30년 ETN(H)|9,585
610018|메리츠 국채10년 ETN|9,570
004985|성신양회우|13,000
139660|KOSEF 미국달러선물인버스|9,105
510020|대신 2X 알루미늄 선물 ETN(H)|9,500
012205|계양전기우|6,770
139240|TIGER 200 철강소재|7,400
261070|TIGER 코스닥150바이오테크|8,525
530083|삼성 금 선물 ETN(H)|9,365
375760|HANARO 탄소효율그린뉴딜|7,785
610011|메리츠 금 선물 ETN(H)|9,330
272570|KBSTAR 중장기국공채액티브|99,190
433250|UNICORN R&D 액티브|10,335
101280|KODEX 일본TOPIX100|15,490
500028|신한 인버스 2X 다우존스지수 선물 ETN(H)|2,320
610032|메리츠 CSI 300 ETN|9,275
429980|SOL 한국형글로벌전기차&2차전지액티브|10,220
138920|KODEX 콩선물(H)|13,090
280320|KINDEX 미국IT인터넷S&P(합성 H)|11,435
570054|TRUE 레버리지 유로스탁스50 ETN(H) B|9,140
436180|ARIRANG K-유니콘투자기업액티브|10,135
403790|마이다스 KoreaStock액티브|17,305
143460|KINDEX 밸류대형|8,230
530002|삼성 인버스 China A50 선물 ETN(H)|9,050
100910|KOSEF KRX100|5,000
580014|KB 인버스 2X 나스닥 100 ETN|8,995
429990|SOL 한국형글로벌플랫폼&메타버스액티브|9,990
270800|KBSTAR KQ고배당|12,825
610019|메리츠 레버리지 국채10년 ETN|8,960
610022|메리츠 미국채10년 ETN(H)|8,930
395150|KODEX Fn웹툰&드라마|6,375
084695|대상홀딩스우|9,740
510022|대신 S&P WTI원유 선물 ETN|8,875
292750|ARIRANG KRX300|14,695
261140|TIGER 우선주|10,750
316300|KINDEX 싱가포르리츠|12,590
352540|KODEX TSE일본리츠(H)|12,560
500057|신한 인버스 2X Russell 2000 ETN|8,775
530077|삼성 나스닥 100 ETN(H)|8,775
364690|KODEX 혁신기술테마액티브|10,955
295000|KBSTAR 국채선물10년|50,925
570080|TRUE FnGuide IoT ETN|8,745
26490K|크라운제과우|11,250
395270|HANARO Fn K-반도체|8,225
269370|TIGER S&P글로벌인프라(합성)|12,300
580022|KB 레버리지 금 선물 ETN(H)|17,185
261110|TIGER 미국달러선물레버리지|12,265
530060|삼성 코스피 양매도 5% OTM ETN|8,525
291130|KINDEX 멕시코MSCI(합성)|10,655
145850|TREX 펀더멘탈 200|34,080
570063|TRUE 베트남 VN30 선물 ETN(H)|8,460
003075|코오롱글로벌우|27,000
700002|하나 KRX300 ETN|8,430
014825|동원시스템즈우|31,550
434730|HANARO 원자력iSelect|10,450
580029|KB 인버스 KOSPI 200 선물 ETN|11,905
307010|KBSTAR KRX300레버리지|11,890
001755|한양증권우|15,850
500012|신한 인버스 달러인덱스 선물 ETN(H)|8,315
570071|TRUE 구리 선물 ETN|8,310
244620|KODEX 모멘텀Plus|10,375
416090|KINDEX 중국과창판STAR50|8,260
500010|신한 인버스 다우존스지수 선물 ETN(H)|4,125
410870|TIMEFOLIO K컬처액티브|6,875
700007|하나 코스닥150 선물 ETN|8,215
108590|TREX 200|32,695
004105|태양금속우|2,475
252650|KODEX 200동일가중|10,155
417450|KBSTAR 글로벌수소경제Indxx|9,545
570032|TRUE 인버스 2X HSCEI ETN(H)|8,040
391590|KINDEX 미국스팩&IPO INDXX|6,715
510002|대신 아연선물 ETN(H)|11,500
570052|TRUE 플래티넘 선물 ETN|8,030
402460|HANARO Fn K-메타버스MZ|7,645
373530|ARIRANG 신흥국MSCI인버스(합성 H)|11,130
367740|HANARO Fn5G산업|11,445
580031|KB 인버스 KOSDAQ150 선물 ETN|11,350
570068|TRUE 코스닥 150 ETN|7,925
610007|메리츠 국채30년 ETN|7,900
570057|TRUE 은 선물 ETN|7,885
530097|삼성 알루미늄 선물 ETN|7,880
432840|HANARO 미국S&P500|9,825
610023|메리츠 레버리지 미국채10년 ETN(H)|7,855
152500|KINDEX 레버리지|6,030
432850|HANARO 글로벌백신치료제MSCI|10,345
434060|KODEX TDF2050액티브|10,310
530072|삼성 S&P500 VIX S/T 선물 ETN(H) C|7,705
433850|ARIRANG TDF2030액티브|10,245
433980|KODEX TDF2040액티브|10,245
407160|MASTER 테크미디어텔레콤액티브|8,085
433860|ARIRANG TDF2040액티브|10,235
253230|KOSEF 200선물인버스2X|3,095
433870|ARIRANG TDF2050액티브|10,200
435550|히어로즈 TDF2050액티브|10,195
433880|ARIRANG TDF2060액티브|10,120
014285|금강공업우|12,850
610033|메리츠 STAR 50 ETN|7,575
375270|KBSTAR 글로벌데이터센터리츠나스닥(합성)|11,650
435540|히어로즈 TDF2040액티브|10,095
256450|ARIRANG 심천차이넥스트(합성)|12,610
333970|ARIRANG KS밸류가중TR|13,765
156080|KODEX MSCI Korea|15,115
167860|KOSEF 국고채10년레버리지|107,935
435530|히어로즈 TDF2030액티브|10,060
530095|삼성 구리 선물 ETN(H)|7,490
610026|메리츠 구리 선물 ETN(H)|7,465
137930|마이다스 200커버드콜5%OTM|12,430
424460|HANARO 글로벌워터MSCI(합성)|9,315
530089|삼성 은 선물 ETN(H)|7,435
090355|노루페인트우|16,050
131890|KINDEX 삼성그룹동일가중|14,865
610014|메리츠 은 선물 ETN(H)|7,420
189400|ARIRANG 글로벌MSCI(합성 H)|14,540
205720|KINDEX 일본TOPIX인버스(합성 H)|4,110
510017|대신 2X 철광석 선물 ETN(H)|7,395
001067|JW중외제약2우B|71,600
275290|KODEX MSCI밸류|10,480
530087|삼성 KRX 2차전지 K-뉴딜 ETN|7,330
004415|서울식품우|3,295
002995|금호건설우|25,000
237440|TIGER 경기방어채권혼합|9,100
183710|KBSTAR 주식혼합|36,330
500051|신한 인버스 2X S&P500 선물 ETN|3,630
272230|KINDEX 스마트밸류|12,075
371150|KBSTAR 차이나항셍테크|6,565
500067|신한 레버리지 10년 국채선물 ETN|10,265
426330|KOSEF 미국ETF산업STOXX|9,510
277640|TIGER 코스피대형주|11,870
228820|TIGER KTOP30|8,365
322150|KINDEX 스마트하이베타|11,760
139320|TIGER 금은선물(H)|8,815
419170|HANARO 미국메타버스iSelect|9,355
000145|하이트진로홀딩스우|14,900
404650|SOL KRX기후변화솔루션|8,705
004545|깨끗한나라우|19,000
319870|KBSTAR KRX300미국달러선물혼합|13,915
195970|ARIRANG 선진국MSCI(합성 H)|9,920
368200|KBSTAR Fn K-뉴딜디지털플러스|8,670
004565|현대비앤지스틸우|62,700
322130|KINDEX 스마트로우볼|13,755
403990|KBSTAR KRX기후변화솔루션|8,575
005745|크라운해태홀딩스우|11,400
337120|KODEX Fn멀티팩터|11,410
008355|남선알미우|22,200
580034|KB 레버리지 FANG 플러스 ETN(H)|13,655
00781K|코리아써키트2우B|8,700
269530|ARIRANG S&P글로벌인프라|13,620
159800|마이티 코스피100|24,295
500068|신한 인버스 2X 10년 국채선물 ETN|9,715
251890|KINDEX 코스닥(합성)|11,330
006345|대원전선우|2,590
402520|FOCUS 혁신기업액티브|7,470
530073|삼성 HSCEI ETN(H)|6,710
407170|MASTER 스마트커머스액티브|7,845
266390|KODEX 경기소비재|9,525
315270|TIGER 200커뮤니케이션서비스|20,800
379790|KBSTAR 유로스탁스50(H)|9,475
001745|SK네트웍스우|57,900
001065|JW중외제약우|36,000
381570|HANARO Fn친환경에너지|8,210
427110|KBSTAR Fn창업투자회사|8,605
307510|TIGER 의료기기|16,320
304760|HANARO KRX300|14,500
371130|KINDEX 베트남VN30선물블룸버그레버리지(H)|13,030
192720|파워 고배당저변동성|27,015
117690|TIGER 차이나항셍25|14,400
261060|TIGER 코스닥150IT|13,445
304670|KODEX 미국채울트라30년선물인버스(H)|9,125
429740|ARIRANG Fn K리츠|8,510
411860|KOSEF 독일DAX|8,505
429870|히어로즈 리츠이지스액티브|8,460
333950|ARIRANG KS로우사이즈가중TR|14,080
570027|TRUE 인버스 2X 유로스탁스50 ETN(H)|3,165
530079|삼성 항셍테크 ETN(H)|6,255
238670|ARIRANG 스마트베타Quality채권혼합|10,395
238670|ARIRANG 스마트베타Quality채권혼합|10,395
314700|HANARO 농업융복합산업|11,285
105780|KBSTAR 5대그룹주|6,185
234310|KBSTAR V&S셀렉트밸류|12,350
226380|KINDEX Fn성장소비주도주|6,165
098560|TIGER 방송통신|8,720
432600|KBSTAR 국채선물3년|50,760
166400|TIGER 200커버드콜5%OTM|12,145
305050|KINDEX 코스피|24,280
570025|TRUE 인버스 유로스탁스50 ETN(H) B|6,055
253280|KBSTAR 헬스케어|12,100
610008|메리츠 레버리지 국채30년 ETN|6,040
394340|KOSEF 릭소글로벌디지털경제MSCI|7,545
291680|KBSTAR 차이나H선물인버스(H)|12,020
371870|KINDEX 차이나항셍테크|6,555
275280|KODEX MSCI모멘텀|9,730
147970|TIGER 모멘텀|20,845
298340|ARIRANG 국채선물3년|52,070
700003|하나 KRX BBIG K-뉴딜 ETN|5,820
580030|KB KOSDAQ 150 선물 ETN|8,290
000227|유유제약2우B|17,800
005965|동부건설우|25,600
580028|KB KOSPI 200 선물 ETN|8,245
415920|ARIRANG 글로벌희토류전략자원기업MV|8,200
322120|KINDEX 스마트퀄리티|14,285
261120|TIGER 미국달러선물인버스2X|7,140
342140|KINDEX 싱가포르리츠채권혼합모닝스타|9,470
289480|TIGER 200커버드콜ATM|9,425
291630|KOSEF 코스닥150선물레버리지|4,155
520005|미래에셋 인버스 전기전자 Core5 ETN|2,820
427120|KBSTAR Fn플랫폼테마|8,520
530085|삼성 KRX BBIG K-뉴딜 ETN|5,615
610005|메리츠 레버리지 KRX300 선물 ETN|5,600
011155|CJ씨푸드1우|27,850
243890|TIGER 200에너지화학레버리지|11,130
277650|TIGER 코스피중형주|13,875
291620|KOSEF 코스닥150선물인버스|8,945
226980|KODEX 200 중소형|11,075
290080|KBSTAR 200고배당커버드콜ATM|7,850
301410|ARIRANG 코스닥150선물인버스|7,780
570042|TRUE 인버스 나스닥 100 ETN|5,435
407300|HANARO Fn골프테마|7,250
391670|HK 베스트일레븐액티브|7,725
272220|KINDEX 스마트모멘텀|13,475
145670|KINDEX 인버스|5,975
227550|TIGER 200 산업재|5,950
334690|KBSTAR 팔라듐선물(H)|10,680
000545|흥국화재우|6,950
580032|KB 레버리지 구리 선물 ETN(H)|11,000
307520|TIGER 지주회사|9,630
419650|ARIRANG 글로벌수소&차세대연료전지MV|8,810
333940|ARIRANG KS로우볼가중TR|11,745
292770|KODEX 국채선물3년인버스|51,595
105010|TIGER 라틴35|3,500
299070|KINDEX 국채선물10년인버스|104,670
580026|KB 레버리지 은 선물 ETN(H)|10,460
253240|KOSEF 200선물인버스|6,300
510004|대신 인버스 아연선물 ETN(H)|7,425
426410|ARIRANG 미국대체투자Top10MV|10,370
299080|KINDEX 국채선물3년인버스|103,245
261920|KINDEX 필리핀MSCI(합성)|12,880
295820|ARIRANG 200동일가중|9,305
376250|ARIRANG 탄소효율그린뉴딜|7,820
215620|HK S&P코리아로우볼|11,285
346000|HANARO KAP초장기국고채|38,900
380340|KINDEX Fn5G플러스|7,225
140580|KBSTAR 우량업종|10,095
267440|KBSTAR 미국장기국채선물(H)|9,980
014915|성문전자우|8,200
580025|KB 레버리지 KRX 2차전지 K-뉴딜 ETN|4,855
530088|삼성 레버리지 KRX 2차전지 K-뉴딜 ETN|4,840
275300|KODEX MSCI퀄리티|7,990
550045|QV 인버스 레버리지 S&P500 ETN|2,395
220130|SOL 중국본토 중소형 CSI500(합성 H)|5,310
291890|KODEX MSCI EM선물(H)|7,880
404470|HANARO KRX기후변화솔루션|8,560
373490|KODEX K-이노베이션액티브|9,325
570031|TRUE 레버리지 HSCEI ETN(H)|4,630
000325|노루홀딩스우|24,950
139290|TIGER 200 경기소비재|15,385
321410|KODEX 멀티에셋하이인컴(H)|9,200
292340|마이티 200커버드콜ATM레버리지|7,600
002785|진흥기업우B|5,250
280940|KODEX 골드선물인버스(H)|7,490
391680|HK 하이볼액티브|7,400
252410|KBSTAR 200선물인버스|6,255
176950|KODEX 국채선물10년인버스|51,650
306530|HANARO 코스닥150선물레버리지|8,330
412560|TIGER KRX BBIG K-뉴딜레버리지|4,025
244660|KODEX 퀄리티Plus|8,420
227560|TIGER 200 생활소비재|8,755
281990|KBSTAR 중소형고배당|10,455
002787|진흥기업2우B|14,100
285010|KBSTAR 200중공업|8,645
139310|TIGER 금속선물(H)|5,915
001527|동양2우B|13,400
140570|KBSTAR 수출주|10,220
301440|ARIRANG 코스피중형주|10,125
530075|삼성 레버리지 HSCEI ETN(H)|4,025
217790|TIGER 가격조정|19,485
001525|동양우|6,300
267500|KBSTAR 미국장기국채선물인버스2X(합성 H)|7,735
333960|ARIRANG KS모멘텀가중TR|12,725
284980|KBSTAR 200금융|7,510
520011|미래에셋 인버스 원유선물혼합 ETN(H)|3,650
275750|KBSTAR 코스닥150선물인버스|5,165
157500|TIGER 증권|3,465
000547|흥국화재2우B|21,150
278420|ARIRANG ESG우수기업|8,120
333980|ARIRANG KS퀄리티가중TR|12,780
368470|KINDEX Fn K-뉴딜디지털플러스|10,365
266550|ARIRANG 중형주저변동50|10,000
580024|KB 레버리지 KRX BBIG K-뉴딜 ETN|2,945
530086|삼성 레버리지 KRX BBIG K-뉴딜 ETN|2,935
309210|ARIRANG KRX300헬스케어|9,545
334700|KBSTAR 팔라듐선물인버스(H)|4,720
700004|하나 레버리지 KRX BBIG K-뉴딜 ETN|2,830
267490|KBSTAR 미국장기국채선물레버리지(합성 H)|9,380
280920|ARIRANG 주도업종|7,745
252730|KBSTAR 모멘텀로우볼|13,275
287300|KBSTAR 200건설|9,730
500005|신한 인버스 브렌트원유 선물 ETN(H)|2,285
301400|ARIRANG 코스닥150|11,330
285020|KBSTAR 200철강소재|7,165
315480|KBSTAR 200커뮤니케이션서비스|12,950
252720|KBSTAR 모멘텀밸류|12,100
284990|KBSTAR 200에너지화학|10,025
287330|KBSTAR 200생활소비재|6,625
287320|KBSTAR 200산업재|10,810
287310|KBSTAR 200경기소비재|9,645
